00:03:59,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:04:00,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:04:01,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:04:02,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:04:03,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.821
00:04:04,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.820
00:04:05,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.820
00:04:06,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.820
00:04:07,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:04:08,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:04:09,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:04:11,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.820
00:04:12,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.820
00:04:13,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.674,-01.820
00:04:14,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:04:15,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:04:16,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.675,-01.821
00:04:17,"$GPRMC, 195044.00, A, 3403.80452, N, 11808.50319, W, 0.079, , 200820, , , D*6D
",118D 08.50319M,34D 03.80452M,+00.665,-01.818
